Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
52041383,I Want to Be Where the Normal People Are,Rachel Bloom,"Bloom, Rachel",,1538745356,9781538745359,4,4,Grand Central Publishing,Hardcover,288,2020,2020,6/18/21,6/18/21,,,read,recommend listening to the audiobook,,,1,0
50158128,"Raybearer (Raybearer, #1)",Jordan Ifueko,"Ifueko, Jordan",,1419739824,9781419739828,4,4.38,Amulet Books,Hardcover,368,2020,2020,6/17/21,6/14/21,,,read,,,,1,0
52696537,If I Had Your Face,Frances Cha,"Cha, Frances",,0593129466,9780593129463,4,3.76,Ballantine Books,Hardcover,288,2020,2020,6/12/21,6/3/21,,,read,,,,1,0
35506451,"Tomorrow Will Be Different: Love, Loss, and the Fight for Trans Equality",Sarah McBride,"McBride, Sarah",Joe Biden,1524761478,9781524761479,3,4.45,Crown Archetype,Hardcover,272,2018,2018,6/3/21,5/29/21,"lgbtq, social-causes","lgbtq (#5), social-causes (#7)",read,"McBride on Hillary Clinton's 2016 presidential loss: <br/><br/>""We reward candidates, particularly for the presidency, who seem almost apathetic to the possibility of being elected. We love the idea of a candidate who seems to stumble their way into the Oval Office. We put effortlessness on a pedestal, which in turn punishes the marginalized for working twice as hard to get half as far. The very perseverance and determination that we require to succeed is then held against the marginalized, particularly women, as self-interested ambition.""",,,1,0
48890225,"Detransition, Baby",Torrey Peters,"Peters, Torrey",,0593133374,9780593133378,5,3.98,One World,Hardcover,337,2021,2021,5/29/21,4/5/21,"favorites, lgbtq","favorites (#1), lgbtq (#6)",read,,,,1,0
35903407,The Virtue of Sin,Shannon Schuren,"Schuren, Shannon",,,,2,3.9,Philomel Books,Kindle Edition,432,2019,2019,5/15/21,2/7/21,,,read,,,,1,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,1250301696,9781250301697,2,4.18,Celadon Books,Hardcover,325,2019,2019,5/11/21,2/7/21,,,read,,,,2,0
52090948,"Take a Hint, Dani Brown (The Brown Sisters, #2)",Talia Hibbert,"Hibbert, Talia",,0062941232,9780062941237,5,4.05,Avon,Paperback,361,2020,2020,5/7/21,5/7/21,best-romance,best-romance (#3),read,,,,1,0
52483192,The House in the Cerulean Sea,T.J. Klune,"Klune, T.J.",,1250217318,9781250217318,4,4.44,Tor Books,Paperback,396,2020,2020,4/30/21,3/11/21,lgbtq,lgbtq (#7),read,"Needed something lighthearted, and this definitely fulfilled that :)",,,1,0
36174638,The Song of Achilles,Madeline Miller,"Miller, Madeline",,,,5,4.37,Bloomsbury,Paperback,352,2017,2011,4/25/21,3/11/21,lgbtq,lgbtq (#8),read,,,,1,0
44767249,She Said: Breaking the Sexual Harassment Story That Helped Ignite a Movement,Jodi Kantor,"Kantor, Jodi",Megan Twohey,0525560343,9780525560340,5,4.36,Penguin Press,Hardcover,310,2019,2019,4/2/21,3/27/21,social-causes,social-causes (#8),read,,,,1,0
48595550,The Death of Vivek Oji,Akwaeke Emezi,"Emezi, Akwaeke",,0525541608,9780525541608,5,4.14,Riverhead Books,Hardcover,248,2020,2020,3/20/21,2/4/21,lgbtq,lgbtq (#9),read,,,,1,0
50196744,Know My Name,Chanel Miller,"Miller, Chanel",,0735223718,9780735223714,5,4.72,Viking,ebook,384,2019,2019,3/18/21,2/7/21,social-causes,social-causes (#5),read,,,,1,0
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,1501139231,9781501139239,5,4.46,Atria Books,Hardcover,389,2017,2017,3/11/21,1/3/21,lgbtq,lgbtq (#10),read,,,,1,0
28815371,The Mothers,Brit Bennett,"Bennett, Brit",,0399184511,9780399184512,3,3.9,Riverhead Books,Hardcover,288,2016,2016,3/5/21,2/7/21,,,read,,,,1,0
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,,,5,4.17,Tor.com,ebook,144,2017,2017,3/2/21,1/4/21,,,read,outstandingly well-written; i very much enjoyed the audiobook ,,,1,0
43884209,"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,"Hibbert, Talia",,0062941208,9780062941206,3,3.84,Avon,Paperback,373,2019,2019,2/24/21,1/3/21,,,read,3.5,,,1,0
30075662,"Aurora Rising (The Aurora Cycle, #1)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,1524720968,9781524720964,3,4.12,Knopf Books for Young Readers,Hardcover,473,2019,2019,2/24/21,6/8/19,,,read,,,,1,0
49127718,Anxious People,Fredrik Backman,"Backman, Fredrik",Neil   Smith,198216963X,9781982169633,2,4.19,Atria Books,Hardcover,336,2020,2019,2/21/21,2/7/21,,,read,"if you’re gonna try to teach me something about life, at least make the story somewhat realistic. I don’t need everything to be tied in a nice bow at the end. ",,,1,0
20910157,Yes Please,Amy Poehler,"Poehler, Amy",,0062268341,9780062268341,4,3.84,Dey St.,Hardcover,329,2014,2014,2/18/21,2/18/21,,,read,,,,1,0
9418327,Bossypants,Tina Fey,"Fey, Tina",,,,3,3.96,Reagan Arthur Books,Kindle Edition,283,2011,2011,2/11/21,2/11/21,,,read,Good audiobook ,,,1,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,0316556343,9780316556347,5,4.25,"Little, Brown and Company",Hardcover,393,2018,2018,2/11/21,2/6/21,,,read,,,,1,0
22537676,The Battle of Versailles: The Night American Fashion Stumbled into the Spotlight and Made History,Robin Givhan,"Givhan, Robin",,1250052904,9781250052902,4,3.88,Flatiron Books,Hardcover,320,2015,2015,2/7/21,12/13/20,,,read,,,,1,0
55271524,Girl A,Abigail Dean,"Dean, Abigail",,,,4,3.65,Viking,Hardcover,352,2021,2021,2/5/21,1/18/21,,,read,"enthralling, though maybe not the most well-written ",,,1,0
36478784,"The Flatshare (The Flatshare, #1)",Beth O'Leary,"O'Leary, Beth",,1787474402,9781787474406,5,4.04,Quercus,Hardcover,394,2019,2019,1/18/21,1/18/21,,,read,so cute ,,,1,0
32718027,"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,"Chakraborty, S.A.",,0062678108,9780062678102,5,4.15,Harper Voyager,Hardcover,544,2017,2017,1/15/21,4/18/20,,,read,,,,1,0
37173847,"Foundryside (The Founders Trilogy, #1)",Robert Jackson Bennett,"Bennett, Robert Jackson",,,,3,4.2,Crown,Kindle Edition,501,2018,2018,1/12/21,1/4/21,,,read,,,,1,0
30736870,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,1473216796,9781473216792,4,4.3,Gollancz,Hardcover,624,2016,2006,1/3/21,12/18/20,,,read,"If someone could explain this to me, that would be great... <br/><br/>I thought the book was really well written (although Scott's descriptions of the environment/architecture were difficult to grasp). However, I cannot understand why Locke Lamora would attend that large ball at the end of the book, with the duke and all of this society's elite present. Yes, it's an ego thing; it must feel good for his skills as a thief to be so validated. But wouldn't he be suspicious that the Salvaras invited him in the first place? He knows that they know that he's a thief. It stands to reason that the Salvaras would only invite ""Lukas"" if the ""Midnighters"" told them to. Locke knows that these Midnighters, who he and Jean are posing as, did not tell the Salvaras to invite Lukas... so why wasn't Locke at all suspicious of the invitation??",TRUE,,1,0
991197,The Complete Persepolis,Marjane Satrapi,"Satrapi, Marjane","Mattias Ripa, Blake Ferris, Anjali Singh",0375714839,9780375714832,4,4.39,Pantheon Books,Paperback,341,2007,2003,12/20/20,12/20/20,,,read,,,,1,0
42036538,"Gideon the Ninth (The Locked Tomb, #1)",Tamsyn Muir,"Muir, Tamsyn",,1250313198,9781250313195,5,4.23,Tor,Hardcover,448,2019,2019,12/9/20,12/6/20,"lgbtq, sapphic-fantasy","lgbtq (#11), sapphic-fantasy (#5)",read,"Um so I’m not a huge fan of that ending, mostly because it doesn’t make me super excited about reading the 2nd. Gideon is the best thing about this series. But my central question is this: can Gideon come back to life? <br/><br/>She survived when 200 children died, and she was able to see the energy of the construct when Harrow was occupying her mind. These occurrences were not explained, leaving me hopeful that there’s something special about Gideon that will allow her to come back fully formed. (Not to mention, her body disappeared.) ",TRUE,,1,0
51200095,That Can Be Arranged: A Muslim Love Story,Huda Fahmy,"Fahmy, Huda",,1524856223,9781524856229,4,4.22,Andrews McMeel Publishing,Paperback,192,2020,2020,11/2/20,11/2/20,,,read,,,,1,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,0062662597,9780062662590,4,4.16,Harper Voyager,ebook,545,2018,2018,10/19/20,10/19/20,,,read,,,,1,0
49202118,"A Rogue of One's Own (A League of Extraordinary Women, #2)",Evie Dunmore,"Dunmore, Evie",,1984805703,9781984805706,4,4.03,Berkley,Paperback,448,2020,2020,9/8/20,9/8/20,historical-romance,historical-romance (#8),read,,,,1,0
48989372,A Very Punchable Face,Colin Jost,"Jost, Colin",,1101906324,9781101906323,4,4.22,Crown Publishing Group (NY),Hardcover,312,2020,2020,9/6/20,9/6/20,,,read,great audiobook!,,,1,0
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,"Noah, Trevor",,,,5,4.49,Doubleday Canada,Hardcover,289,2016,2016,8/19/20,8/19/20,social-causes,social-causes (#9),read,,,,1,0
46041465,Everything I Know About Love,Dolly Alderton,"Alderton, Dolly",,0062968785,9780062968784,3,4.1,Harper,Hardcover,368,2020,2018,8/15/20,8/15/20,,,read,,,,1,0
9514649,"The Good Girl's Guide to Getting Lost: A Memoir of Three Continents, Two Friends, and One Unexpected Adventure",Rachel Friedman,"Friedman, Rachel",,038534337X,9780385343374,5,3.8,Bantam,Paperback,295,2011,2011,8/15/20,7/17/20,,,read,,,,1,0
28363972,The Last Days of Night,Graham Moore,"Moore, Graham",,0812988906,9780812988901,4,4.15,Random House,Hardcover,371,2016,2016,7/17/20,7/17/20,,,read,,,,1,0
18764826,The House We Grew Up In,Lisa Jewell,"Jewell, Lisa",,1476702993,9781476702995,4,3.84,Atria Books,Hardcover,388,2014,2013,6/28/20,6/28/20,,,read,,,,1,0
49945845,Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,Anne Glenconner,"Glenconner, Anne",,1529359066,9781529359060,4,4.07,Hodder & Stoughton,Hardcover,326,2019,2019,6/17/20,6/9/20,,,read,,,,1,0
36336078,"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,"Aciman, André",,1786495252,9781786495259,4,4.12,Atlantic Books,Paperback,248,2017,2007,5/28/20,5/28/20,lgbtq,lgbtq (#12),read,not an easy read ,,,1,0
40128120,Shameless: A Sexual Reformation,Nadia Bolz-Weber,"Bolz-Weber, Nadia",,,,5,4.21,Convergent Books,Kindle Edition,224,2019,2019,5/27/20,5/27/20,social-causes,social-causes (#10),read,,,,2,0
43189874,"Well Met (Well Met, #1)",Jen DeLuca,"DeLuca, Jen",,,,0,3.85,Berkley,Kindle Edition,335,2019,2019,5/22/20,12/10/20,,,read,,,,1,0
22571552,So You've Been Publicly Shamed,Jon Ronson,"Ronson, Jon",,1594487138,9781594487132,3,3.93,Riverhead Books,Hardcover,290,2015,2015,5/16/20,4/8/20,,,read,,,,1,0
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,1476738017,9781476738017,5,4.37,Atria Books,Hardcover,337,2014,2012,5/15/20,5/16/20,comedic-fiction,comedic-fiction (#1),read,,,,1,0
36111620,"The Governess Game (Girl Meets Duke, #2)",Tessa Dare,"Dare, Tessa",,0062672126,9780062672124,0,3.91,Avon,Mass Market Paperback,373,2018,2018,5/14/20,12/10/20,historical-romance,historical-romance (#7),read,,,,1,0
33259027,"The Duchess Deal (Girl Meets Duke, #1)",Tessa Dare,"Dare, Tessa",,,,0,4,Avon,Kindle Edition,389,2017,2017,5/12/20,12/10/20,historical-romance,historical-romance (#6),read,,,,1,0
32051912,The Alice Network,Kate Quinn,"Quinn, Kate",,0062654195,9780062654199,4,4.31,William Morrow Paperbacks,Paperback,503,2017,2017,5/6/20,5/6/20,,,read,,,,1,0
43521785,"Bringing Down the Duke (A League of Extraordinary Women, #1)",Evie Dunmore,"Dunmore, Evie",,1984805681,9781984805683,5,3.96,Berkley,Paperback,335,2019,2019,5/2/20,4/8/20,historical-romance,historical-romance (#9),read,,,,1,0
15704307,"Saga, Volume 1",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,1607066017,9781607066019,4,4.17,Image Comics,Paperback,160,2012,2012,5/2/20,5/2/20,,,read,,,,1,0
26114463,"Nevernight (The Nevernight Chronicle, #1)",Jay Kristoff,"Kristoff, Jay",,1250073022,9781250073020,3,4.23,St. Martin's Press,Hardcover,427,2016,2016,4/12/20,6/23/19,,,read,,,,1,0
17699853,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,"Clare, Cassandra",,1481431870,9781481431873,5,4.43,Margaret K. McElderry Books,Hardcover,582,2020,2020,4/8/20,3/24/18,,,read,,,,1,0
27252717,"The Score (Off-Campus, #3)",Elle Kennedy,"Kennedy, Elle",,,,0,4.2,Elle Kennedy,Kindle Edition,361,2016,2016,3/14/20,12/10/20,,,read,,,,1,0
25564665,"The Mistake (Off-Campus, #2)",Elle Kennedy,"Kennedy, Elle",,151166066X,9781511660662,0,4.04,Createspace Independent Publishing Platform,Paperback,296,2015,2015,3/12/20,12/10/20,,,read,,,,1,0
24920901,"The Deal (Off-Campus, #1)",Elle Kennedy,"Kennedy, Elle",,,,0,4.26,Elle Kennedy Inc.,Kindle Edition,342,2015,2015,3/10/20,12/10/20,,,read,,,,1,0
44148563,"Love Her or Lose Her (Hot & Hammered, #2)",Tessa Bailey,"Bailey, Tessa",,0062872869,9780062872869,0,3.67,Avon,ebook,336,2020,2020,2/25/20,2/23/20,,,read,,,,1,0
32956365,The Light We Lost,Jill Santopolo,"Santopolo, Jill",,0735212759,9780735212756,3,3.87,G.P. Putnam's Sons,Hardcover,328,2017,2017,12/26/19,12/25/19,,,read,just so sad ,,,1,0
13547180,Brain on Fire: My Month of Madness,Susannah Cahalan,"Cahalan, Susannah",,145162137X,9781451621372,5,4.08,Free Press,Hardcover,250,2012,2012,12/23/19,12/22/19,,,read,,,,1,0
13548456,"Easy (Contours of the Heart, #1)",Tammara Webber,"Webber, Tammara",,,,3,4.08,,Kindle Edition,310,2012,2012,12/22/19,9/9/18,,,read,,,,1,0
42872088,The Education of an Idealist: A Memoir,Samantha Power,"Power, Samantha",,0062820710,9780062820716,4,4.35,Dey Street Books,ebook,592,2019,2019,12/21/19,12/22/19,social-causes,social-causes (#11),read,,,,1,0
44034303,"Wayward Son (Simon Snow, #2)",Rainbow Rowell,"Rowell, Rainbow",Kevin Anka,1509896880,9781509896882,5,3.93,Pan Macmillan,Hardcover,356,2019,2019,12/19/19,6/4/18,lgbtq,lgbtq (#13),read,,,,1,0
108428,Are Prisons Obsolete?,Angela Y. Davis,"Davis, Angela Y.",,1583225811,9781583225813,0,4.55,Seven Stories Press,Paperback,128,2003,2003,12/15/19,7/1/19,social-causes,social-causes (#12),read,,,,1,0
17789382,Writing My Wrongs,Shaka Senghor,"Senghor, Shaka",,0979460697,9780979460692,0,4.24,Drop a Gem Publishing,Paperback,314,2013,2013,12/8/19,12/22/19,social-causes,social-causes (#13),read,,,,1,0
34846249,Locking Up Our Own: Crime and Punishment in Black America,James Forman Jr.,"Jr., James Forman",,,,4,4.38,"Farrar, Straus and Giroux",Kindle Edition,320,2017,2017,11/8/19,12/22/19,social-causes,social-causes (#14),read,,,,1,0
11324722,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,"Haidt, Jonathan",Simona Drelciuc,,,4,4.21,Pantheon,Hardcover,419,2012,2012,10/8/19,7/1/19,,,read,,,,1,0
30658,Meditations on First Philosophy,René Descartes,"Descartes, René",Donald A. Cress,0872201929,9780872201927,0,3.73,"Hackett Publishing Company, Inc.",Paperback,59,1993,1641,9/30/19,8/24/19,,,read,,,,1,0
37539457,Normal People,Sally Rooney,"Rooney, Sally",,0571334644,9780571334643,4,3.82,Faber & Faber,Hardcover,266,2018,2018,5/28/19,5/28/19,,,read,,,,1,0
28260587,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"Maas, Sarah J.",,,,5,4.57,Bloomsbury Children's Books,Hardcover,689,2016,2016,5/6/19,11/23/14,,,read,,,,2,0
18006496,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,"Maas, Sarah J.",,,,5,4.56,Bloomsbury USA Childrens,Hardcover,648,2015,2015,5/3/19,1/15/15,,,read,"First read in September of 2015, reread in May of 2019",,,1,0
20613470,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,"Maas, Sarah J.",,,,5,4.46,Bloomsbury USA Childrens,Hardcover,565,2014,2014,4/25/19,11/26/15,,,read,reread,,,1,0
36010223,"Smoke in the Sun (Flame in the Mist, #2)",Renée Ahdieh,"Ahdieh, Renée",,152473814X,9781524738143,4,3.81,G.P. Putnam's Sons,Hardcover,408,2018,2018,4/14/19,6/15/18,,,read,,,,1,0
13541056,"Queen of Air and Darkness (The Dark Artifices, #3)",Cassandra Clare,"Clare, Cassandra",,,,5,4.34,Margaret K. McElderry Books,Kindle Edition,893,2018,2018,4/6/19,3/24/18,,,read,,,,1,0
35425827,"Archenemies (Renegades, #2)",Marissa Meyer,"Meyer, Marissa",,1250311446,9781250311443,3,4.28,Feiwel & Friends,ebook,560,2018,2018,3/5/19,3/5/19,,,read,,,,1,0
39893545,"The Vanishing Stair (Truly Devious, #2)",Maureen Johnson,"Johnson, Maureen",,0062338080,9780062338082,4,4.19,Katherine Tegen Books,Hardcover,369,2019,2019,1/31/19,12/26/18,,,read,,,,3,0
35133922,Educated,Tara Westover,"Westover, Tara",,,,5,4.47,Random House,Hardcover,352,2018,2018,1/29/19,1/30/19,social-causes,social-causes (#4),read,,,,1,0
29589074,"Truly Devious (Truly Devious, #1)",Maureen Johnson,"Johnson, Maureen",,,,3,3.98,HarperCollins,Hardcover,416,2018,2018,12/26/18,12/26/18,,,read,,,,2,0
6604794,The Sky Is Everywhere,Jandy Nelson,"Nelson, Jandy",,0803734956,9780803734951,4,3.97,Dial Books,Hardcover,288,2010,2010,12/24/18,12/23/18,,,read,,,,1,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,,,5,4.28,Modern Library,Paperback,279,2000,1813,11/18/18,12/24/16,,,read,,,,1,0
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,,,4,4.19,Bloomsbury USA Children's,Hardcover,406,2012,2012,11/2/18,11/23/14,,,read,,,,1,0
27272506,"The Glittering Court (The Glittering Court, #1)",Richelle Mead,"Mead, Richelle",,1595148418,9781595148414,3,3.48,Razorbill,Hardcover,416,2016,2016,10/25/18,10/25/18,,,read,"Writing quality is about 2 stars, but entertainment value is 5",,,1,0
36039613,"Onyx and Ivory (Rime Chronicles, #1)",Mindee Arnett,"Arnett, Mindee",,0062652664,9780062652669,5,3.83,Balzer + Bray,Hardcover,497,2018,2018,10/19/18,6/26/18,,,read,,,,1,0
36260157,What If It's Us,Becky Albertalli,"Albertalli, Becky",Adam Silvera,0062795244,9780062795243,4,3.85,HarperTeen,ebook,448,2018,2018,10/17/18,5/7/18,,,read,,,,1,0
34044126,Anything You Can Do,R.S. Grey,"Grey, R.S.",,,,0,3.91,,Kindle Edition,277,2017,2017,9/11/18,9/10/18,,,read,,,,1,0
29367958,The Wall of Winnipeg and Me,Mariana Zapata,"Zapata, Mariana",,,,4,4.26,,Kindle Edition,533,2016,2016,9/10/18,9/9/18,,,read,uhhh this was good but like i’m not attracted by violence?? we shouldn’t be romanticizing men beating up other men for the sake of a woman. ,,,1,0
37683751,From Lukov with Love,Mariana Zapata,"Zapata, Mariana",,,,4,4.31,Mariana Zapata,Paperback,493,2018,2018,9/9/18,9/9/18,,,read,,,,1,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,,,4,4.32,"Harcourt, Inc.",Paperback,96,2000,1943,9/6/18,9/7/18,,,read,,,,1,0
35247769,"Always and Forever, Lara Jean (To All the Boys I've Loved Before, #3)",Jenny Han,"Han, Jenny",,1481430483,9781481430487,4,4.03,Simon  Schuster Books for Young Readers,Hardcover,325,2017,2017,8/20/18,3/22/18,,,read,,,,1,0
20698530,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",Jenny Han,"Han, Jenny",,144242673X,9781442426733,4,4.04,Simon & Schuster Books for Young Readers,Hardcover,337,2015,2015,8/16/18,1/20/15,,,read,,,,1,0
15749186,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,"Han, Jenny",,,,5,4.06,Simon & Schuster Books for Young Readers,Hardcover,355,2014,2014,8/16/18,1/20/15,,,read,**reread,,,1,0
1999475,A Million Miles in a Thousand Years: What I Learned While Editing My Life,Donald Miller,"Miller, Donald",,0785213066,9780785213062,4,4.13,Thomas Nelson,Hardcover,255,2009,2009,8/15/18,7/31/18,,,read,,,,1,0
32333338,Save the Date,Morgan Matson,"Matson, Morgan",,1481404571,9781481404570,3,3.76,Simon  Schuster Books for Young Readers,Hardcover,417,2018,2018,8/10/18,3/17/18,,,read,,,,1,0
68210,"Gilead (Gilead, #1)",Marilynne Robinson,"Robinson, Marilynne",,031242440X,9780312424404,4,3.85,Picador USA,Paperback,247,2006,2004,7/31/18,6/9/18,,,read,,,,1,0
29283884,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)",Mackenzi Lee,"Lee, Mackenzi",,0062382802,9780062382801,4,4.05,Katherine Tegen Books,Hardcover,528,2017,2017,7/13/18,7/11/18,,,read,,,,1,0
28919058,Autoboyography,Christina Lauren,"Lauren, Christina",,1481481681,9781481481687,5,4.17,Simon & Schuster Books for Young Readers,Hardcover,407,2017,2017,7/12/18,6/24/18,,,read,,,,1,0
22752127,The Serpent King,Jeff Zentner,"Zentner, Jeff",,,,5,4.16,Crown Books for Young Readers/Random House,Kindle Edition,384,2016,2016,7/3/18,7/3/18,,,read,Okay but Dill is literally Timothée Chalamet ,,,1,0
15768409,"The Retribution of Mara Dyer (Mara Dyer, #3)",Michelle Hodkin,"Hodkin, Michelle",,1442484233,9781442484238,3,4.07,Simon & Schuster Books for Young Readers,Hardcover,470,2014,2014,6/27/18,1/22/15,,,read,She just made SO MANY terrible decisions ,,,1,0
13643567,"The Evolution of Mara Dyer (Mara Dyer, #2)",Michelle Hodkin,"Hodkin, Michelle",,,,5,4.26,Simon & Schuster Books for Young Readers,Kindle Edition,545,2012,2012,6/25/18,10/24/14,,,read,,,,1,0
23308087,"Flame in the Mist (Flame in the Mist, #1)",Renée Ahdieh,"Ahdieh, Renée",,0399171630,9780399171635,5,3.86,G.P. Putnam's Sons,Hardcover,392,2017,2017,6/16/18,6/14/18,,,read,,,,1,0
8591107,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,"Hodkin, Michelle",,1442421762,9781442421769,4,4.03,Simon & Schuster Children's Publishing,Hardcover,456,2011,2011,6/12/18,1/17/13,,,read,,,,1,0
36577586,"The Kiss Quotient (The Kiss Quotient, #1)",Helen Hoang,"Hoang, Helen",,0451490800,9780451490803,5,3.93,Berkley,Paperback,314,2018,2018,6/7/18,6/6/18,,,read,,,,1,0
25014114,History Is All You Left Me,Adam Silvera,"Silvera, Adam",,1616956933,9781616956936,5,3.96,Soho Teen,ebook,320,2017,2017,6/6/18,2/23/18,,,read,,,,1,0
28954189,"Scythe (Arc of a Scythe, #1)",Neal Shusterman,"Shusterman, Neal",,,,5,4.33,Simon Schuster Books for Young Readers,Hardcover,435,2016,2016,5/29/18,11/23/17,,,read,,,,1,0
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,1442408928,9781442408920,5,4.34,Simon & Schuster Books for Young Readers,Hardcover,359,2012,2012,5/25/18,3/6/15,,,read,,,,1,0
31180248,"Leah on the Offbeat (Simonverse, #3)",Becky Albertalli,"Albertalli, Becky",,0062643800,9780062643803,4,3.81,HarperCollins/Balzer + Bray,Hardcover,352,2018,2018,5/11/18,12/29/17,,,read,,,,1,0
32075671,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,,,5,4.49,Balzer + Bray,Hardcover,454,2017,2017,5/7/18,5/7/18,,,read,,,,1,0
35504431,Turtles All the Way Down,John Green,"Green, John",,0525555366,9780525555360,4,3.91,Dutton Books for Young Readers,Hardcover,290,2017,2017,5/5/18,11/18/17,,,read,,,,1,0
29385546,"Warcross (Warcross, #1)",Marie Lu,"Lu, Marie",,0399547967,9780399547966,5,4.15,G.P. Putnam’s Sons Books for Young Readers,Hardcover,353,2017,2017,4/30/18,1/5/17,,,read,,,,1,0
35820633,"The Fates Divide (Carve the Mark, #2)",Veronica Roth,"Roth, Veronica",,0062426958,9780062426956,4,3.9,Katherine Tegen Books,Hardcover,443,2018,2018,4/29/18,4/29/18,,,read,,,,1,0
19542841,More Happy Than Not,Adam Silvera,"Silvera, Adam",,1616955600,9781616955601,5,3.98,Soho Teen,Hardcover,293,2015,2015,4/23/18,6/14/15,,,read,,,,1,0
693208,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,"Alexie, Sherman",Ellen Forney,0316013684,9780316013680,0,4.07,"Little, Brown Books for Young Readers",Hardcover,230,2007,2007,4/15/18,3/8/15,dnf,dnf (#14),dnf,,,,1,0
28954137,Tales from the Shadowhunter Academy,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Robin Wasserman, Cassandra Jean",1481443259,9781481443258,4,4.33,Margaret K. McElderry Books,Hardcover,655,2016,2016,4/15/18,4/11/18,,,read,,,,2,0
32075662,"Our Dark Duet (Monsters of Verity, #2)",Victoria Schwab,"Schwab, Victoria",,0062380885,9780062380883,5,4.16,Greenwillow Books,Hardcover,512,2017,2017,4/2/18,4/6/18,,,read,,,,1,0
28763485,The Sun Is Also a Star,Nicola Yoon,"Yoon, Nicola",,0553496689,9780553496680,5,4,Delacorte Press,Hardcover,344,2016,2016,3/22/18,6/11/16,,,read,,,,1,0
13372690,"Slammed (Slammed, #1)",Colleen Hoover,"Hoover, Colleen",,,,5,4.21,Colleen Hoover,ebook,317,2012,2012,3/17/18,10/24/14,,,read,,,,1,0
23734628,"Carry On (Simon Snow, #1)",Rainbow Rowell,"Rowell, Rainbow",Jim Tierney,1250049555,9781250049551,5,4.19,St. Martin's Griffin,Hardcover,522,2015,2015,3/10/18,11/29/15,,,read,11/30/15 - 12/4/15: I just... dhjsndjsndbdjb LOVED it<br/><br/>**Reread on 3/10/18 ,,,1,0
8492825,"Where She Went (If I Stay, #2)",Gayle Forman,"Forman, Gayle",,0525422943,9780525422945,5,3.99,Dutton Juvenile,Hardcover,264,2011,2011,2/24/18,11/9/14,,,read,*reread,,,1,0
25883848,The Hating Game,Sally  Thorne,"Thorne, Sally",,,,5,3.95,William Morrow Paperbacks,ebook,387,2016,2016,2/23/18,2/23/18,,,read,,,,1,0
21570318,Crimson Bound,Rosamund Hodge,"Hodge, Rosamund",,,,4,3.63,Balzer + Bray,Kindle Edition,448,2015,2015,2/4/18,11/23/14,,,read,,,,1,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,,,5,4.08,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,2/2/18,7/5/17,,,read,,,,1,0
28449207,"Strange the Dreamer (Strange the Dreamer, #1)",Laini Taylor,"Taylor, Laini",,0316341681,9780316341684,5,4.29,"Little, Brown Books for Young Readers",Hardcover,544,2017,2017,1/31/18,1/30/18,,,read,,,,1,0
